CityID,CityName,Population,Area,CulturalSites
1485,QRzZR,1110573,4129.3,6
1486,wPjF,3899397,254.43,6
1487,QZey,1602483,1380.04,7
1488,hoDZT,2341758,1335.33,5
1489,qwFtHW,936963,1047.51,7
1490,gnOGY,4952161,1184.64,7
1491,OAsc,2393776,2719.95,3
1492,meiDF,91842,1458.46,6
1493,drcC,406941,1220.96,3
1494,RQEveR,801198,2206.18,4
1495,xvGLP,29985,3503.76,6
1496,euxnCz,2770537,2435.49,4
1497,LlBqg,1509741,1529.75,4
1498,PhHW,543391,3671.67,2
1499,Stqw,205809,3460.55,5
1500,XXxiI,4035899,2184.33,6
1501,JWiAM,4142212,2056.05,4
1502,uIldgD,1358214,890.28,6
1503,DOWX,2921542,2589.57,5
1504,IjkW,1482124,178.84,7
1505,NenMCe,1832077,828.42,2
1506,criiOM,4641303,1793.91,7
1507,WVjam,995065,3748.16,3
1508,pCNT,560956,222.14,7
1509,wHFEo,1945829,2280.82,5
1510,LyTCMR,2420991,930.25,6
1511,DzAEM,864825,2162.99,3
1512,PZjsoI,3360862,4802.5,2
1513,kDUzo,1836047,554.42,4
1514,gRcl,459249,3850.47,5
1515,ZAfEFp,601151,3363.76,7
1516,nipPCT,789975,2169.39,5
1517,nqzhda,3478082,4932.29,4
1518,kRyi,1249900,4229.12,5
1519,UbIQmk,268399,1186.25,5
1520,UQzc,15453,3726.47,2
1521,eZtI,4181977,1357.88,3
1522,mdBx,259738,4851.82,7
1523,jehu,3339998,2892.0,3
1524,Ipby,4710523,257.61,4
1525,zTymf,4945681,2480.35,4
1526,xZVwAG,2555208,4494.15,6
1527,yBbPhe,2272892,3297.92,6
1528,TUUV,2741805,3699.83,2
1529,JRrTvo,1713868,2634.72,4
1530,dMreZ,145774,789.48,4
1531,ANBpI,2501858,3306.79,3
1532,HqBKVS,3663484,3095.9,5
1533,boFrgb,4874016,3534.38,4
1534,HSOWT,2321091,3267.45,5
1535,nJsW,2819583,2517.75,3
1536,cnbT,2028808,4596.17,5
1537,HPLRBp,1766742,4285.51,4
1538,xkKobZ,213379,4261.79,6
1539,VFPox,1242901,2349.06,6
1540,sjUfr,1811659,1692.88,2
1541,TOki,4026700,4055.33,4
1542,NhXsx,4680259,2548.61,3
1543,pJTx,2041150,789.52,3
1544,HpattW,2967890,1678.37,6
1545,wTKdf,3540997,1391.81,5
1546,LWai,4233362,1020.1,7
1547,sOMlU,3096179,3704.16,4
1548,LTRpID,1415344,825.19,3
1549,BrWFQ,2609620,3465.55,5
1550,juRTyp,2915063,4394.61,6
1551,WhUEey,147247,2552.72,2
1552,MCxx,2065805,1540.38,7
1553,KAnWCP,4026191,2888.57,4
1554,dkVst,1934413,3509.21,5
1555,vaHUal,942049,1820.68,5
1556,LCzkl,868388,1146.08,5
1557,MLUDje,3400009,4903.83,2
1558,DkVpVY,3433607,4844.68,4
1559,qEbWb,2549383,4856.24,6
1560,sZIfR,3103323,1248.38,5
1561,jTiS,1672536,2680.84,5
1562,xROeI,398946,644.08,7
1563,fdTrXV,4987772,3295.08,5
1564,nrLfBP,4581848,1009.55,3
1565,teEFIB,557888,4750.17,5
1566,TSjQUZ,1772508,4954.09,5
1567,Iboqs,1231720,4691.7,3
1568,itHZ,4549863,3620.36,4
1569,eudDz,4052985,4833.0,6
1570,rpjhZ,3115230,3467.69,4
1571,fBaUr,4712722,3060.07,7
1572,tVLm,3687862,4746.91,2
1573,UElWh,4244879,621.76,3
1574,VCshb,3448221,4822.65,3
1575,YeMTu,2575006,3799.88,5
1576,sVXaR,4834251,3813.28,4
1577,Ximtl,4510559,1121.99,2
1578,jjcb,2166808,1163.77,5
1579,iHXOfj,3185971,3314.13,6
1580,ncQV,3119168,3506.41,3
1581,jgjN,2141841,1522.59,7
1582,MvjZ,318670,4847.05,3
1583,qVNTVI,3924966,4011.38,6
1584,bITvJ,2136191,930.7,3
1585,sOUw,4578158,4377.24,3
1586,AHLxk,1131933,3257.02,5
1587,BlyTJ,2766288,2616.62,2
1588,krcE,797098,2473.29,3
1589,CLVeOh,2022820,3312.32,5
1590,aaSJiC,4979314,3182.54,7
1591,jZQjp,4587330,1919.63,3
1592,kbMYI,1999571,2582.64,4
1593,UBhDkR,2160121,2762.63,4
1594,kyWn,2647487,661.92,5
1595,TLLAg,2523659,664.57,2
1596,fTgI,2994604,419.89,5
1597,Ppuz,3462789,3813.85,3
1598,AWIpZ,4029306,1668.81,5
1599,gRPBO,3705934,1864.47,4
1600,dZhLA,3643794,4521.25,3
1601,nYfUW,1861983,2169.38,2
1602,OKoCUi,2908292,2764.14,5
1603,lDctpf,1811781,4974.91,6
1604,zijzJB,2201182,822.26,7
1605,WiIDQ,346899,1651.04,3
1606,WckBfK,4277660,4008.22,3
1607,sVjB,3181077,2124.25,2
1608,AtgNl,4009130,2188.9,5
1609,TakjOl,4296023,1895.07,6
1610,bIbUv,4331858,4410.88,3
1611,aMXF,407950,897.97,5
1612,owmieC,1367563,3415.75,4
1613,yhtJ,3267798,1957.38,7
1614,hUBs,2991714,2080.55,3
1615,xdUVjb,829170,1537.92,5
1616,DqNIUZ,4488326,3926.45,4
1617,Lbnt,3967490,3163.2,7
1618,dMxL,4781343,763.45,5
1619,nMwo,1602650,1971.66,3
1620,fSPIpX,1626724,391.35,7
1621,EvPG,1278907,3105.49,6
1622,RVeNZP,3881720,312.62,2
1623,WeHp,3506008,3891.3,7
1624,FwEh,3313510,902.32,4
1625,fJNdOe,4919540,3261.58,5
1626,BAldV,2081803,2245.44,4
1627,wkEwNq,1916042,3987.71,7
1628,lDLTq,3770511,1707.45,7
1629,oXQt,1392799,4962.51,7
1630,bhahIy,4892066,1510.98,3
1631,AlXOVY,607582,1362.84,6
1632,Eqfo,3979819,1139.95,6
1633,tmBih,4537670,2815.14,5
1634,KMSm,3111390,1474.03,2
1635,HAEetA,2948,3822.92,6
1636,cZcrtK,432198,1733.45,6
1637,eIFPkv,79656,1913.34,3
1638,skVT,2886257,676.96,4
1639,yXMrl,1331155,3109.6,2
1640,LmCp,770509,4610.91,2
1641,IfOV,4353344,1431.56,5
1642,Jdzz,686596,2176.57,6
1643,pZgmv,4159825,3680.57,5
1644,xSQL,2037654,657.27,3
1645,znuE,4812436,214.04,3
1646,hZUbwM,2438629,841.94,3
1647,IpeF,499885,4877.53,4
1648,HMQzH,1949803,3819.86,6
1649,OujPn,2077695,1357.31,4
1650,VjlGR,51643,2758.25,5
1651,yEzIvK,3074167,750.69,4
1652,qHXz,3637473,2583.01,7
1653,OLRW,1049621,1766.15,5
1654,rzuf,4360341,3824.68,6
1655,GfMQ,3608786,1501.56,3
1656,fzZFk,2966845,1119.75,6
1657,EqUvGU,3815343,455.24,5
1658,FOpU,474736,3484.0,4
1659,TxKd,2910215,4199.65,2
1660,bQXaWl,3992255,2462.48,3
1661,Fzji,3998560,1983.54,5
1662,vHCkc,4753181,3986.51,2
1663,fgfJ,3556274,4615.57,4
1664,mzhJ,798366,2018.34,5
1665,BrAjae,4160143,2972.85,7
1666,wOULtj,4714924,2136.32,2
1667,WZmgK,2806255,332.34,2
1668,JXAN,1033802,987.06,4
1669,tRmM,615827,4648.45,4
1670,ZPwDs,3708716,3757.88,5
1671,xwlkOQ,1822343,1314.53,7
1672,tioWGZ,315211,1535.43,3
1673,fJxTNA,2471296,4457.36,3
1674,tfjV,1225493,4244.68,3
1675,JOfM,4686964,2063.13,5
1676,femQ,169025,2541.21,3
1677,VzZkBk,147088,2969.47,5
1678,hkUX,3822176,3003.92,5
1679,zVxOp,234597,1030.67,3
1680,NByG,757671,1946.02,4
1681,DUcVii,2807141,1315.44,2
1682,lRxNnz,4148226,1539.29,4
1683,ZdRjI,632411,2615.85,4
1684,isiKJ,2649761,1151.19,6
1685,GgIJfL,2423364,3841.0,6
1686,nWueE,2642600,3936.2,5
1687,hDFO,875697,1911.99,3
1688,cpmplE,2265332,2974.04,6
1689,hNJu,1430062,3990.03,6
1690,rRhA,3091134,2995.55,6
1691,KYylqe,2329278,3168.31,3
1692,UAKbD,542823,3392.55,6
1693,uRCj,3740755,689.63,4
1694,KZurqp,1006372,4600.84,2
1695,qHKiv,4599336,3539.99,5
1696,RDqkmE,4899733,3260.5,7
1697,EZPxl,3275488,3572.6,2
1698,GzkwaL,4070331,2305.21,3
1699,JdRXaP,4469548,539.7,6
1700,LqXB,4522974,1622.84,4
1701,CpLwd,988506,2012.43,2
1702,tZjGeP,1136395,1087.6,4
1703,ZatmRM,3699628,2840.77,7
1704,sgWuC,1213003,4811.69,2
1705,qriorA,3734006,994.97,7
1706,oOXUrM,4708213,4257.96,6
1707,yHPdcO,1587751,4729.92,3
1708,RXTnS,3153064,4937.78,4
1709,ibPk,3620934,4399.33,5
1710,wFbng,1365938,4574.98,6
1711,lBKKfu,3529456,4304.27,4
1712,MMkAO,4529837,4261.88,2
1713,ZjMS,852692,2603.26,4
1714,AXEX,4660085,2819.2,3
1715,YTTurG,3511815,4011.56,2
1716,oWCY,3665698,2544.26,5
1717,PayZC,3436933,1951.19,3
1718,sOXoAq,1385830,2637.41,5
1719,GcdJCW,3323577,845.58,7
1720,MHpk,4344629,3167.86,2
1721,JikWfP,2911888,1685.83,6
1722,zdZPr,3974077,2038.35,2
1723,xtXs,1486195,2372.08,6
1724,UlRr,4351017,4817.74,2
1725,wvnY,187265,4928.62,4
1726,hCIma,3059804,1056.96,5
1727,vRNG,543569,3713.3,6
1728,gKbJL,539383,4554.92,5
1729,azqgQ,3947019,1363.92,6
1730,uiKEvH,20752,3246.84,7
1731,Xadw,289208,563.67,2
1732,NczsDa,982490,2399.89,2
1733,BSTH,4873240,2965.63,6
1734,ltPKYW,1241310,3673.36,7
1735,QhimMJ,4914609,548.43,6
1736,oSmL,2908397,3949.82,6
1737,jzJI,4102590,2529.15,3
1738,imhwTL,4057474,2955.98,7
1739,ownFpG,2756613,1695.5,3
1740,ennOe,625151,3143.74,4
1741,NPWOaa,295575,746.94,3
1742,eeqfkc,2243657,3714.42,4
1743,JrgsMu,4346516,1588.55,3
1744,ZyWlRG,4456849,1893.08,3
1745,HOGY,2332756,588.59,2
1746,yGZgWG,3039979,1209.43,5
1747,nGVN,2521732,750.11,7
1748,dOhKP,815390,184.09,6
1749,ymkk,1899206,1588.34,4
1750,GMqum,2819474,2278.86,3
1751,uGvRz,350093,619.67,2
1752,Tpgee,339860,3511.87,4
1753,kfbg,3672722,2089.65,6
1754,armrLa,3803359,4131.39,2
1755,nmhsPQ,2234052,775.04,7
1756,mrnVs,607110,929.27,3
1757,ymVN,3475203,3981.19,7
1758,hoFmqk,801232,4644.95,2
1759,kIZoO,2107976,1495.33,4
1760,XgtjZ,4516219,2645.08,7
1761,nTMfnL,535991,282.77,5
1762,aGGP,359618,2413.04,2
1763,qDYf,3200366,4677.64,6
1764,HcmYh,2886004,4039.77,3
1765,Ludu,919749,4802.87,7
1766,UbLQC,3367784,2733.74,3
1767,eEYnF,2055463,819.39,5
1768,sDMbTB,3710518,722.96,6
1769,eAkm,3260520,1996.82,5
1770,JyCpog,879915,4870.47,2
1771,NrZQo,2334144,2778.98,3
1772,HlSk,1562533,2422.7,5
1773,ijhYPp,2327487,4037.43,2
1774,qSsur,1613911,2045.7,7
1775,jnjwoM,4408022,3665.93,7
1776,Smks,2930340,4587.67,4
1777,ZZYsq,228749,3222.69,5
1778,uNgdA,970282,3405.02,7
1779,fHRba,2066539,173.14,3
1780,RPNAPZ,3053125,4335.44,4
1781,cFaV,527303,4500.89,7
1782,SWfT,4556505,3385.72,5
1783,ZXrKGC,4578917,532.01,3
1784,wElfG,2217816,4248.56,4
1785,VGoLPO,761609,2025.95,4
1786,FxcaIH,1467415,2629.79,4
1787,caweP,4439716,4024.41,7
1788,auDA,73076,3682.37,2
1789,BlXeps,4775423,1838.64,3
1790,jJqkv,2180936,3732.16,7
1791,kOfDsj,3936774,469.37,5
1792,PgUv,1154598,4457.85,4
1793,uRYMop,4980352,3796.75,5
1794,ukSj,4998237,1235.14,3
1795,Umohc,2347508,2561.39,2
1796,ziqSo,4577518,1547.8,5
1797,LZPz,841147,3564.03,2
1798,XvjQzZ,3513731,4423.4,2
1799,HFauY,3838125,263.52,7
1800,qfXJbe,3748625,3796.82,4
1801,hjUaI,4237132,4697.08,2
1802,AtLDaZ,1916843,2796.68,2
1803,KAHMyF,473699,276.3,4
1804,vrSfeC,3473641,3439.18,4
1805,DBZq,1063427,3064.86,2
1806,DzUs,138038,1994.48,4
1807,jCyx,2497302,2169.33,4
1808,rJoK,661950,1198.24,5
1809,qTLe,1565590,3317.0,5
1810,NKKzk,1365568,4749.03,5
1811,zdxL,304066,4294.93,2
1812,mVLFN,2575009,299.04,6
1813,MUJz,3403266,559.38,7
1814,tCkF,1088645,2215.43,4
1815,UnYT,4827047,685.26,4
1816,nnRkb,4072165,1768.26,4
1817,UrnE,2346405,1000.58,2
1818,GLgcBg,3498175,4705.88,3
1819,oVBSks,4324350,4041.9,4
1820,eFgUm,2103613,2667.57,5
1821,pFRRsk,3179541,4384.74,5
1822,qOTHDO,1826592,3176.53,7
1823,TdXHQZ,2647328,1295.15,4
1824,mkSkrg,1732769,1104.49,4
1825,nrykz,2068039,589.13,2
1826,iahf,1478392,4748.22,3
1827,lRvBz,448227,2342.54,7
1828,npnFJ,2761003,2584.08,2
1829,pXHjI,1305589,3899.45,4
1830,sYkBxO,630808,2521.82,6
1831,eTKhl,3342209,718.3,2
1832,fdoRz,3503971,2940.58,3
1833,CkAiTT,2412821,4729.02,5
1834,keQeU,832442,3175.87,3
1835,Nfwew,4801504,1164.44,6
1836,AqKPO,1115015,3214.84,5
1837,sFETFc,4259674,4707.12,4
1838,LQvD,527110,2449.44,6
1839,vxKT,4521213,2975.44,5
1840,xDdsuG,3522381,1356.15,7
1841,YuvWsj,725356,4400.57,4
1842,wilpB,4767933,2310.45,4
1843,EocDm,3966158,572.66,7
1844,DnGPmU,4099174,2123.63,2
1845,xtOR,2551712,2714.46,4
1846,rbzp,542164,3246.94,2
1847,cFtu,67904,4609.21,3
1848,zxQQBb,2571182,3390.4,3
1849,hPthzh,4293517,4488.99,2
1850,cXTwB,2334646,757.97,4
1851,ipLXs,3303390,2932.9,2
1852,XfxVh,3587303,4539.42,3
1853,oqVlY,1308509,2673.54,2
1854,nwlD,2215383,2256.15,7
1855,BXFZtx,1479838,3062.14,2
1856,wbQA,4198429,4197.66,5
1857,LSGrc,2886203,3438.78,5
1858,oQHgm,2689205,1745.75,2
1859,KuJbXQ,1291297,888.14,2
1860,lekP,2367556,2324.5,4
1861,nwak,4061136,1618.37,4
1862,kykOtX,1621994,4008.37,3
1863,ACTNrM,3056444,1171.66,6
1864,wBsl,2566658,3638.28,4
1865,qJKxc,4129802,2177.1,7
1866,rKVu,1692044,4367.63,5
1867,OtpwyJ,4435946,3038.8,3
1868,ZPSy,1582663,1131.38,5
1869,lgkxf,2977416,1988.21,4
1870,KDRMu,2369454,1945.39,3
1871,TXAZM,871132,785.1,5
1872,ZTxZ,2819284,4545.1,3
1873,HAVVZj,13723,815.68,7
1874,ocynyH,1233986,1796.01,5
1875,RXTcPf,4991748,2932.34,7
1876,uymch,4790248,3059.44,2
1877,qpjB,3905222,1566.9,6
1878,KKNX,4443859,4158.03,6
1879,mOINe,1296282,4480.9,6
1880,PJkb,1538347,1224.04,4
1881,Byxggg,4659181,3576.33,4
1882,VQCYI,86007,4473.91,6
1883,SIWl,1892722,1317.87,7
1884,QwYGmS,4033350,1067.76,4
1885,WYJp,4419809,2319.89,3
1886,IuIIv,626040,565.72,7
1887,ZXqC,1659003,1259.27,6
1888,ChHy,3898569,4458.83,2
1889,BkSq,308793,4927.04,6
1890,npHoG,135993,4138.27,4
1891,CMPU,2370074,2868.81,6
1892,zTSyma,3385824,4120.46,7
1893,RNBuOJ,1295371,4754.6,4
1894,VABMu,4897109,2608.44,4
1895,sjZZ,2164282,3144.25,6
1896,aixKJb,2264019,2166.46,7
1897,tkkBac,2791544,4552.4,2
1898,Nkzx,4557919,3074.28,4
1899,mNzE,1673485,314.05,6
1900,BCJDN,3687738,4388.51,7
1901,BSWYi,2561176,1826.58,4
1902,XPqk,4808572,4016.85,6
1903,yxozr,2888545,3022.34,4
1904,rIJNlY,281715,4661.78,6
1905,QwTf,2980397,3129.85,6
1906,giNZ,6158,3942.52,4
1907,QKKX,3562732,2487.6,3
1908,DiSGKA,594169,1793.68,5
1909,dtAbll,3221491,437.08,4
1910,oVhR,1890361,3620.58,6
1911,SVRR,2766992,3430.16,5
1912,eioVk,2056066,1307.23,2
1913,RpkbD,3515871,4472.23,6
1914,zMsJjI,4848186,1253.18,4
1915,AqVyC,2245239,4361.4,3
1916,WXrqXK,473197,531.86,5
1917,ldCn,2137177,1802.89,7
1918,bKLu,1437374,1115.36,6
1919,lqIpPk,3318338,1443.16,5
1920,xcBS,174503,3172.49,2
1921,lnnDS,1249846,1551.87,6
1922,NlAZUb,2731917,3921.3,4
1923,iBKwS,3166379,614.45,4
1924,WmyjjV,4114407,3158.59,2
1925,gglIy,346115,4719.25,7
1926,tvWbz,2372470,2811.33,2
1927,TeopM,2266896,3666.58,2
1928,aUqp,4229836,2870.52,5
1929,iUnfNM,1459004,1539.43,4
1930,eBKwWw,4827741,2539.12,4
1931,Ltqi,2782844,1329.43,3
1932,eiyyZm,4732909,4745.54,7
1933,PmNy,706726,4806.65,4
1934,tUdVeF,2681007,271.7,3
1935,PEiT,1793230,2823.74,6
1936,KjnD,425731,4264.79,4
1937,asgeN,2984803,833.88,4
1938,uzUP,4714801,3691.51,3
1939,ZchX,4975753,740.01,3
1940,dZiJk,2287034,3598.33,5
1941,hAKREq,1389831,4371.89,6
1942,ElAvOm,3570835,4847.17,7
1943,PGVk,2983389,1243.05,6
1944,ZsCKYa,1259581,235.76,6
1945,GDiu,2505020,3556.78,7
1946,VloW,1981502,4896.03,3
1947,scGy,708771,173.76,2
1948,TdAbO,4969540,1459.45,7
1949,ggOh,1587046,2094.16,3
1950,gCPYL,4392827,1590.88,3
1951,POVZDO,2598756,1939.09,4
1952,InkO,953537,4198.93,3
1953,RPnsEH,3639228,3965.82,4
1954,BYJN,1872693,1731.46,2
1955,MkBX,4703469,4901.75,5
1956,CHSp,3688762,2512.44,7
1957,yqZV,405602,199.82,4
1958,wUirVW,2246689,1272.63,6
1959,ALYIN,4945211,963.59,7
1960,wLhm,705837,4029.58,2
1961,AKUab,4206935,1913.99,2
1962,zehLU,3690583,4940.24,5
1963,uszhiC,24680,1418.41,6
1964,wBpf,279563,4622.29,7
1965,eiLto,1186109,3659.69,5
1966,xlYh,4821166,4120.91,5
1967,bzdV,4098469,2767.01,4
1968,CFsSL,2902445,3954.46,7
1969,Oxoy,2036715,2953.47,3
1970,ZPFa,2245390,1477.38,7
1971,fyrYW,2933984,1993.13,6
1972,XEtGv,1674440,4806.9,7
1973,ECXmWT,922303,1051.72,3
1974,eipjMt,4617791,3214.7,5
1975,RZsl,2065680,2221.57,3
1976,MyfIGL,2198045,3576.42,3
1977,Xdahip,996520,1137.8,3
1978,ITSNk,1472781,1594.34,4
1979,ggmgJ,970797,4224.82,6
1980,qCyg,4472838,3495.8,2
1981,vxaKiY,4014564,3278.78,4
1982,MxUPbX,1733251,4043.75,3
1983,IIQd,1765378,1760.8,6
1984,KGLVxN,849753,335.18,5
1985,pXqdc,4201316,1512.62,5
1986,YxTQ,3456387,1002.45,3
1987,tdTLQY,3853751,3619.29,2
1988,mWKZp,3621796,1575.41,3
1989,mDYWwX,1680956,3978.89,6
1990,NvAy,4995096,4789.62,4
1991,AIdqcv,4852951,3622.68,6
1992,dZbnU,2249293,3030.22,2
1993,uJprn,3217150,2428.63,5
1994,daVI,1904000,2532.93,2
1995,elAeo,719121,2938.81,6
1996,JRWRfd,3204287,1694.75,7
1997,CvsV,2109680,2209.04,6
1998,xAMR,921625,1911.11,4
1999,kgkKK,3459004,3910.56,2
2000,TyiLa,3282609,2568.9,3
2001,GKWXSa,2094682,2555.43,5
2002,OgduG,891057,2755.74,2
2003,QyDye,2448655,3808.22,6
2004,cmeC,433662,2776.02,7
2005,QHdSQ,899306,4702.02,6
