CityID,CityName,Population,Area,CulturalSites
1492,HYStxB,1173446,2666.13,2
1493,UlNVpT,4089558,551.25,4
1494,gkzRS,3663944,1536.28,2
1495,dQSS,3108034,4166.27,5
1496,zQGJnN,2361406,1738.47,2
1497,CFgO,961087,1038.21,2
1498,CxJz,319118,3854.23,2
1499,yZXvvV,3993118,956.09,3
1500,AXfHS,1217352,3618.02,6
1501,SQPf,25009,3502.1,6
1502,vnTR,3299894,556.91,5
1503,tUWA,2819183,4996.34,4
1504,NeWEpN,4830863,223.83,2
1505,WXZY,4451124,523.08,2
1506,Wiqz,2302049,3957.21,4
1507,plTyI,1270995,3622.08,6
1508,kStL,3323350,3113.38,7
1509,QUzeY,3099336,1526.09,4
1510,ZyaBf,3660755,1806.96,7
1511,qpwos,4670617,3916.29,7
1512,XkZTi,2678728,2833.79,5
1513,hrVZ,4094728,3266.34,6
1514,yNhIOO,617590,3652.38,3
1515,WZALDX,858502,4023.31,6
1516,ybOre,1085535,3847.2,7
1517,dkvTN,3904790,277.82,5
1518,UsOqrl,110820,3117.42,7
1519,MZXsoN,3710366,4545.71,2
1520,XpdINM,1111966,2616.54,2
1521,sPKw,711089,2701.31,4
1522,AjWih,543274,1701.04,3
1523,Rzatq,1960498,3920.12,6
1524,Brfe,4173500,1208.57,3
1525,oGZW,3945769,3014.53,4
1526,SLgU,534853,4700.22,6
1527,vnmp,4513735,4884.56,6
1528,gJGSa,2426538,2281.16,4
1529,CxMj,3554252,631.65,4
1530,GJGI,529721,2756.39,5
1531,pAZwEQ,2231129,4898.72,6
1532,onhZ,4902392,2332.49,3
1533,Xyrbx,2881050,185.72,5
1534,dMtEj,3263743,177.18,3
1535,EmLNZh,811523,597.77,4
1536,Vkbw,24183,1450.68,5
1537,wyXNG,3265520,2692.45,3
1538,USzd,1089380,4281.79,6
1539,xOztuu,2799992,2802.09,7
1540,qifiE,4082838,2732.04,2
1541,ElelSO,772682,2060.14,5
1542,GCjYr,351676,3062.72,2
1543,NvKpas,1904600,4373.91,5
1544,vRRlZB,1625648,1775.63,7
1545,fSPGkT,3315049,1322.13,6
1546,QeGUJ,1182953,948.91,5
1547,UhAW,1694639,1921.05,3
1548,DUEUgo,273920,1588.63,4
1549,gfDtJo,2875339,425.93,2
1550,YKhi,171551,3313.22,2
1551,xVrci,193282,1389.9,2
1552,AkYyQG,522033,194.51,2
1553,MwvZk,1041086,3370.44,2
1554,XSAqG,642389,2986.8,3
1555,OZjd,3636970,3421.39,2
1556,tpce,4419166,4678.98,4
1557,Mvvjge,4845178,4712.22,3
1558,otqs,181336,3532.06,6
1559,iQpg,3159611,2935.51,7
1560,pxfmu,4833325,1980.03,2
1561,YtbNv,2758335,3956.32,3
1562,jwgtV,4139977,3054.53,6
1563,dsCfkm,1940071,4822.93,2
1564,wtpeQa,3514702,3570.29,5
1565,qbZS,294992,1318.52,3
1566,VzTiDC,3388101,4342.43,3
1567,RhcSP,681146,3583.61,4
1568,VYlX,1418340,1313.41,6
1569,FczqG,4439415,1561.69,2
1570,FagOOb,2245051,3008.7,3
1571,cdSKe,811379,814.81,5
1572,FViP,1150936,4726.38,6
1573,Plhl,2316766,854.8,3
1574,chmZOJ,1306256,3790.86,6
1575,RDjH,282802,3881.81,2
1576,jCrW,1007681,230.99,3
1577,dyZCKH,948872,2667.38,5
1578,nriq,169572,3527.34,2
1579,ylnm,4350223,2212.77,3
1580,XZAm,204660,4459.93,6
1581,mZLC,724041,4192.57,7
1582,asVI,2589328,3041.38,4
1583,TEsp,3906706,494.58,6
1584,VDNm,802193,4859.6,5
1585,LDgBW,4017296,1831.91,4
1586,Dbqk,4390348,3755.86,4
1587,doEyGZ,2429079,3826.14,2
1588,czcwq,299265,1866.97,4
1589,vHzqr,3734067,746.46,3
1590,oueqfk,226247,1779.14,2
1591,WhBV,1303582,1971.38,5
1592,FYeDT,4148485,3139.55,7
1593,jVfi,3864261,1433.49,7
1594,cVnS,3056642,1924.66,2
1595,RYGzjf,2613706,4389.17,3
1596,OoEY,1695977,4234.48,6
1597,OqMk,4041677,4859.39,3
1598,YvtR,2204782,1457.87,4
1599,HiFmav,4649036,428.26,3
1600,saET,4666357,1179.86,5
1601,WzrD,3265096,3418.18,4
1602,kHBA,4320416,1223.1,2
1603,pkTTv,4994634,522.14,3
1604,pbgi,3998006,3317.87,5
1605,RseD,4246456,3376.37,6
1606,lhcwic,4389824,4127.06,2
1607,ErnMT,3509931,537.3,4
1608,uWxYo,2131705,3650.33,5
1609,Yszfzt,1032731,4348.33,5
1610,xJMN,1140465,2290.43,6
1611,njEZbK,882430,481.81,6
1612,AOrQHn,2886614,2285.47,5
1613,dBbjFf,2397368,4632.58,5
1614,KVHT,1444308,1047.17,7
1615,nomd,442797,333.68,6
1616,UMnK,4837249,3681.85,5
1617,YJGeyK,674249,1464.76,4
1618,gHPde,3670062,3205.04,7
1619,itkox,3531719,1525.13,7
1620,sMwRD,4535091,1764.19,4
1621,oSjNW,84609,2663.99,2
1622,raDTrM,2478092,4278.18,5
1623,GjUzk,2589241,611.17,5
1624,RTWZhL,3403385,3687.64,3
1625,jXbBcD,4932737,3999.03,2
1626,uQpM,447621,3218.31,2
1627,RqaJce,752293,3549.89,3
1628,DHyvv,4894324,1943.18,5
1629,tnUrrr,2131397,2724.33,5
1630,BnpKkw,3426864,1852.82,5
1631,deUD,164316,2965.41,5
1632,eWLGgl,1107409,1185.91,4
1633,TsfWL,4525465,2380.72,6
1634,CHIQN,2211738,1012.93,4
1635,DqXqHc,1716268,1961.71,2
1636,bnVPZt,1864718,1651.1,2
1637,bmar,256090,2949.4,5
1638,MGFjT,2220391,3303.57,7
1639,lTfjG,1080492,4141.98,6
1640,WJMJnr,4402166,2769.5,4
1641,aTyYU,4286879,2983.58,3
1642,wWPZ,4708468,2241.82,2
1643,GJgi,2607948,1473.21,3
1644,YGDYm,4665249,3067.4,4
1645,yfzPc,2871711,1310.84,6
1646,UnJuxa,444961,3395.05,4
1647,WVkb,3934307,3943.96,4
1648,osdZjV,13566,1754.32,6
1649,zZOfk,3395915,3624.38,2
1650,DKvoh,1611272,4205.47,5
1651,hyxM,4971688,4043.07,5
1652,iSZV,3473017,1972.68,7
1653,dqgCzE,4528613,1147.62,6
1654,TdVt,3726329,1452.77,7
1655,KLqZSw,667321,3070.76,4
1656,eqHAH,2311531,234.06,4
1657,LKuS,2035823,4048.2,6
1658,lBdvFz,3337749,4921.68,2
1659,KFNqID,254080,4262.43,4
1660,YZUBL,4855129,2716.18,3
1661,fPBdVp,582911,1659.22,2
1662,eLZVhz,1533298,4997.72,6
1663,LoiXEn,3396370,3937.43,5
1664,pISyWv,1652379,389.87,5
1665,mpqP,2091570,456.01,2
1666,LPLJtK,2800563,4648.96,5
1667,yJJE,698607,1773.44,5
1668,TvZjiQ,3104307,1584.67,7
1669,rgxx,516618,3716.44,6
1670,QPtH,3609529,4921.64,7
1671,ZzqWoL,2700942,4348.11,7
1672,qrHf,4495676,2519.26,4
1673,nrsYb,350101,2395.81,6
1674,TvYDjq,3230797,3629.61,6
1675,JXmWw,1199300,3874.42,5
1676,UHLBK,2856131,4286.58,4
1677,ZmCk,1535999,4553.6,3
1678,xXgp,1060920,789.05,7
1679,eZUYDT,4877217,4797.34,5
1680,Yziy,4000482,2893.87,2
1681,luYH,1152492,673.35,4
1682,XQrmWh,593599,649.09,3
1683,fLRo,2339170,4196.51,4
1684,VAuBa,2351072,3227.16,6
1685,cHdTpF,2311435,2238.35,5
1686,YTHE,402755,4614.38,6
1687,JJtWpu,1209286,798.21,6
1688,pQsssG,4231931,2481.89,2
1689,pFsPf,2031317,2481.08,3
1690,zqNeI,1236532,3223.1,2
1691,vUSOX,3029370,2531.89,2
1692,KiNv,1037302,3364.3,3
1693,BdNzcI,871308,2719.24,5
1694,BWPj,1333595,3370.76,3
1695,ZxsUY,324965,2411.09,4
1696,COzvYh,4093418,2386.03,7
1697,CNjRoB,4113790,4890.35,7
1698,pwWVlE,2210804,3388.36,6
1699,RxVmWG,1097175,3892.54,7
1700,YTsR,3283213,2926.77,3
1701,xDXw,2551965,3448.02,2
1702,ayjB,3674923,1401.9,4
1703,FLWHg,407653,4980.37,5
1704,gSqrkZ,721799,4150.99,5
1705,pcHKC,3715970,3538.52,7
1706,vvHbwE,4645648,2197.13,4
1707,IHdD,315242,4713.43,4
1708,PUoUY,204034,3941.43,6
1709,BMHM,932738,1530.23,5
1710,mogmH,4545292,497.88,2
1711,wuumJ,1224899,3222.28,2
1712,jljKP,1920523,3588.69,6
1713,AMscwc,3878651,2958.26,2
1714,kbcTmN,2320755,3018.7,6
1715,rLfa,359859,2827.76,6
1716,XZCt,3604993,4167.9,5
1717,djdFbP,4723783,4218.27,4
1718,yCGyW,4135986,2939.59,4
1719,Mqnvg,3886824,4402.63,5
1720,jZuce,3610622,1874.66,4
1721,SkaOg,550673,2599.89,3
1722,KrSVz,194459,3968.07,4
1723,FalZi,3225611,686.88,4
1724,WcvVPQ,4887773,3614.48,5
1725,llqal,453818,3188.3,6
1726,yDCg,1016539,343.68,3
1727,KfeG,4065812,2243.79,5
1728,mDTp,628574,4384.52,3
1729,bReoE,2503379,4530.06,4
1730,LXZl,812444,4517.07,7
1731,AXBB,1732808,963.66,3
1732,cZgCS,607693,1132.41,2
1733,JVigb,2935330,1828.7,3
1734,JGBM,4913574,2211.51,5
1735,FMrAf,284601,1695.38,4
1736,nusM,4128165,2489.84,2
1737,moZWb,4897291,849.12,2
1738,npiIPn,1603785,1263.16,2
1739,MPSX,2654176,4202.22,5
1740,HNPsYD,4326846,957.74,5
1741,FesYfq,1980072,822.77,2
1742,dSRO,1556350,3217.33,2
1743,ajaoOs,2358519,3566.6,3
1744,ISgFwS,3528576,3943.14,6
1745,MZmD,2694034,3675.71,5
1746,ZioB,3646046,4425.44,6
1747,aEiL,1792422,3365.17,2
1748,PnniJH,2604583,2846.79,5
1749,OeBrly,2530227,4164.11,3
1750,ZUdWY,2127551,4510.62,5
1751,abHHLv,3404032,2453.12,4
1752,bxyvIi,2537475,2701.08,4
1753,QwAj,1062873,1216.63,5
1754,yrjfY,4282,211.31,6
1755,pZesdK,2589114,209.52,7
1756,SIbSF,972784,2807.48,7
1757,CnXVA,2033121,3993.0,6
1758,POGz,1322953,1622.39,6
1759,ZaRYUJ,692725,851.55,4
1760,wZwN,241942,4080.71,7
1761,qfXYlE,3703429,3323.88,7
1762,XkMS,3713651,2590.85,6
1763,cQXZQU,3365117,1437.84,6
1764,YMkyP,1197331,818.78,6
1765,xUSET,1761048,4593.52,5
1766,KiMG,1110788,521.49,3
1767,LeAZw,4380225,412.01,6
1768,Momyj,2336942,712.13,5
1769,ESIrX,4211654,1915.73,5
1770,OCRtB,3621439,4048.05,4
1771,ShXjOh,4498453,4107.69,6
1772,YYej,3444134,2176.81,4
1773,mnWrL,4396480,1987.56,7
1774,MyeOL,4187904,2624.97,7
1775,cWFE,4871299,3068.03,7
1776,RmFh,4998019,3061.17,3
1777,cuFMgt,2082948,1042.47,3
1778,WpAy,4671000,1208.86,2
1779,NoulZM,4706134,3360.0,3
1780,soCN,1148330,2462.01,4
1781,YIis,4326209,1985.69,5
1782,QjPaa,3696818,4276.5,4
1783,mUMEv,4923767,4518.97,6
1784,VJfZXf,4744153,310.71,3
1785,OjLxHO,4413671,4886.4,6
1786,KCUH,2821070,279.57,5
1787,YFkZ,3344890,1055.77,2
1788,NNEqLz,1461091,2918.05,3
1789,nsXgHk,3086008,4382.03,6
1790,Gkwj,1143652,3030.08,6
1791,onqaug,2665107,4959.37,7
1792,kqIoYM,577473,3479.87,3
1793,ZTTIF,4764545,4840.67,4
1794,OHtK,3323354,4401.25,6
1795,nOjOTI,4987411,735.04,3
1796,KGQeH,3010994,4815.42,4
1797,YqRR,2084947,1245.73,7
1798,RWPb,2023052,2491.88,4
1799,zgiyL,1863378,4544.25,7
1800,rkpMC,4141034,1988.24,4
1801,SCAhRs,4550386,765.75,3
1802,nWaNaC,4077440,1274.03,6
1803,wqboB,1478369,1184.99,7
1804,LaBYK,3399403,1217.78,3
1805,ROwVJ,577958,2539.4,6
1806,CuMn,2449600,4322.05,2
1807,gHkmTl,4315274,1070.67,3
1808,uJHzrB,2686014,2873.0,2
1809,XtXXzH,3103312,2101.23,2
1810,DmnYhA,401171,785.27,5
1811,Kgwv,4183160,250.32,6
1812,Jhptl,1926812,1478.87,5
1813,mlPS,4171643,3228.66,2
1814,aUfH,3326769,484.25,6
1815,XCvtu,3354605,1584.46,2
1816,eIGZu,2899268,701.27,3
1817,pSZZ,2275507,4389.96,5
1818,qqan,4801633,4831.88,6
1819,kLtZhn,2761457,2372.12,7
1820,kylmE,170732,3912.25,3
1821,vTxfKs,2690257,693.16,2
1822,kDvNg,1508870,4049.62,4
1823,qcFt,2769642,954.73,4
1824,okwh,3142712,515.47,5
1825,pjsKLv,198598,2644.77,7
1826,FmTYF,4776688,3709.22,3
1827,weNt,3514015,1365.5,2
1828,mQNsJ,4864258,1212.99,2
1829,LKAPGF,114345,2015.99,6
1830,SBijrC,4972204,603.29,6
1831,aDzLQ,2588621,1462.99,4
1832,hEIcy,1000410,1763.33,3
1833,UPrlpq,1356857,1703.25,6
1834,WFWer,2487407,3442.31,4
1835,DwRem,1281856,4438.78,5
1836,VBrTXH,2023405,3107.65,3
1837,HeMLSn,4392154,4452.08,4
1838,gOQWb,4042530,345.82,5
1839,adTp,3056106,1953.13,4
1840,qBfr,4290268,4838.62,7
1841,UgAEB,1990270,1809.08,3
1842,fiKV,375670,1735.12,3
1843,VnCgBx,1143487,2981.43,7
1844,fhLg,2910023,582.56,6
1845,SJLNil,670011,891.06,7
1846,jBED,4627611,4639.34,2
1847,tDQZ,3737711,2168.34,2
1848,InOK,945885,4222.24,2
1849,xrkIBj,1966039,3644.74,7
1850,coPNIW,3885495,4382.41,3
1851,wAkjAb,231041,2601.66,5
1852,LWpIKT,4342183,1243.2,6
1853,zMiD,383137,2027.14,6
1854,IzOSE,493690,2231.15,2
1855,jQrcO,2940929,4435.78,3
1856,YXWxmt,1309979,1924.81,2
1857,hnuzi,82159,3284.16,7
1858,YdXJkh,3548889,3457.35,6
1859,PWxhD,1139063,1010.43,5
1860,rqBr,4447425,2609.68,6
1861,wuuHj,1376859,257.22,4
1862,FftwV,1414432,3636.4,3
1863,PoVE,818505,2296.08,2
1864,qiwUL,2464818,1570.79,4
1865,mCXQb,3894573,207.54,7
1866,vZtgB,286609,4193.87,7
1867,nVhVJ,530924,4710.36,4
1868,pHqWO,128426,4243.09,4
1869,UOPk,2624780,1274.86,2
1870,POPa,2735356,2228.47,4
1871,KJvJ,2078058,1880.57,7
1872,mDXQsy,213219,4232.01,6
1873,edmd,3499409,4716.92,7
1874,WZfucT,3014413,3352.01,7
1875,xkzL,3073621,2865.86,3
1876,MtdzK,3860859,2361.9,6
1877,ahtr,2165627,3788.93,4
1878,bQjD,2509967,4409.49,2
1879,KJVqV,100385,4503.66,2
1880,DSHOi,110356,1823.11,3
1881,OwHQw,4374092,2672.9,7
1882,Hapq,283013,4198.0,3
1883,xWdje,4853794,4637.81,3
1884,VAFFY,2831834,2215.9,4
1885,yOSPHR,4248762,3608.86,7
1886,fxsy,885545,1510.35,5
1887,MLorT,3661905,3037.46,7
1888,HCsiT,1336726,1704.03,3
1889,YUSRoz,4372697,508.34,5
1890,GhNuHY,437515,3451.87,5
1891,jXbmmg,1096086,3672.67,2
1892,SpHs,128553,1338.96,3
1893,PQub,698630,315.84,7
1894,PEfIb,144328,2400.68,7
1895,cVEonu,319845,1738.37,4
1896,KJHUW,3781644,4883.36,2
1897,GqjX,4865134,3371.92,2
1898,PkSB,4816206,1105.47,2
1899,ywcVn,855507,658.94,2
1900,nZGOG,4439348,3198.33,2
1901,rJGPK,2431143,291.0,4
1902,HvrWw,3101570,4572.4,4
1903,ssxR,400939,2167.25,5
1904,ESSu,4337735,2449.63,6
1905,zoWrZ,3180124,3669.25,3
1906,qFHjV,3060070,917.77,6
1907,xwquop,4190876,2402.68,2
1908,ENeYb,1517693,3962.28,6
1909,EYjgNQ,3518382,1149.77,4
1910,wXty,2558460,961.28,5
1911,JXbREO,1039652,4114.54,5
1912,HYNvjt,4197704,4244.93,2
1913,LkftTf,2497165,2309.35,2
1914,gHFrbJ,2013592,935.63,4
1915,gDAGR,3795361,4915.53,5
1916,mThStB,1627696,3522.29,5
1917,MOcRYm,126928,4027.06,6
1918,GKnvu,2424044,2461.57,4
1919,HkNP,453510,4931.12,5
1920,Tssn,1616254,3653.05,2
1921,maFtI,3171910,1178.72,3
1922,CYGEp,162574,3746.15,2
1923,kSwRyO,1600822,3907.82,3
1924,LgZaD,3741680,3030.45,6
1925,IoIXM,1693078,4133.1,5
1926,SjcFF,1961638,2035.48,4
1927,ulBxtl,919344,3348.07,4
1928,bnXD,2981465,4433.94,4
1929,EfTWr,3162307,1839.5,4
1930,TYlW,2572296,3957.69,4
1931,VKns,3597635,3433.76,3
1932,iWfC,262296,3061.46,7
1933,lkNVR,4452208,1294.39,2
1934,kLZJd,295027,4671.97,5
1935,HxmKw,4535799,1389.74,4
1936,AovT,553100,4159.36,4
1937,oUCW,1513979,1367.18,3
1938,XVEiQl,1344932,805.55,2
1939,INPc,4908104,4218.88,7
1940,wMPzG,2114284,298.9,2
1941,FNkizL,2488209,300.46,5
1942,oBOKA,2642358,3639.76,2
1943,SKUK,1970259,2950.27,3
1944,ombIte,4676825,1733.29,4
1945,FIoKU,3992380,1667.84,7
1946,DXgoNJ,4956220,4074.3,2
1947,YQva,469507,4933.71,7
1948,zSrbPn,3574686,4171.27,4
1949,xbaer,1656545,1993.8,7
1950,KOcN,4432248,2146.19,7
1951,NXzMw,360109,1226.24,6
1952,QfaE,1552869,3718.93,6
1953,eejlfk,283299,1382.54,7
1954,VEFPg,920149,4661.51,2
1955,vLrJP,4222748,1812.37,4
1956,yjHtKy,1046981,3162.09,5
1957,SMBk,2934495,4358.65,2
1958,zrOAub,4928962,3656.48,5
1959,RSNUP,990158,4257.04,3
1960,RUQre,3985107,4808.07,2
1961,gNlLZy,2070786,2362.34,4
1962,wencp,3244735,4026.45,2
1963,iNnjAz,1957305,1849.47,3
1964,CsdRsX,4301021,4441.01,2
1965,bPtOjc,1294701,4725.86,2
1966,AUcF,2526566,3224.74,5
1967,uaMur,4086770,1278.24,7
1968,pAHC,3881341,1787.38,6
1969,hgrP,709352,3212.65,4
1970,lhFJqj,3398557,3061.25,7
1971,dqrsPK,3472552,1526.23,3
1972,iJKblr,2426049,4634.38,5
1973,vtCZeH,4807435,4636.62,4
1974,oBOuZ,4433593,4157.82,5
1975,mnNQX,208624,2849.73,5
1976,jCCdK,4604813,4526.04,5
1977,lYhlI,568036,1551.33,6
1978,VtINjQ,997322,3441.37,5
1979,UvqbQU,2864009,2736.36,2
1980,sHmCKj,1455982,1247.89,4
1981,CurA,2112371,2098.65,5
1982,OpiT,726423,4980.34,5
1983,aOwVrd,4721867,2929.73,2
1984,KsBrz,3594656,3536.22,5
1985,FhYeCG,4883243,3732.42,2
1986,JVRx,2329063,2450.96,7
1987,sbqrq,3536980,2170.09,5
1988,VzkwTQ,4742049,650.57,4
1989,dKoCB,4644692,1495.36,2
1990,xqUmOw,2481557,3318.61,3
1991,wtgGPS,3483031,2150.27,7
1992,jQuSco,2416763,1115.02,7
1993,xtaYKP,1411184,2706.48,4
1994,dbuJoZ,3084325,2250.17,3
1995,wZdxAf,23875,3683.75,3
1996,kCNhLW,2105093,2912.51,5
1997,UJUaK,4903299,4222.35,4
1998,jweCJ,164267,4007.2,7
1999,yhOx,3815813,4712.08,6
2000,DARZ,577306,3975.31,6
2001,UprRlq,1687315,1236.36,4
2002,lGbrI,2378123,3285.59,2
2003,YzNlp,412715,1428.03,6
2004,DJerP,3874012,1673.7,6
2005,RZYNI,3809137,1303.92,2
